instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,time_of_day,weather_category
13478,2012-07-20,3,1,7,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,18.0,Evening,Mist/Cloudy
13479,2012-07-20,3,1,7,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,19.0,Evening,Mist/Cloudy
13480,2012-07-20,3,1,7,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,20.0,Evening,Light Rain/Snow
13481,2012-07-20,3,1,7,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,21.0,Evening,Light Rain/Snow
13482,2012-07-20,3,1,7,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,22.0,Night,Mist/Cloudy
13483,2012-07-20,3,1,7,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,23.0,Night,Mist/Cloudy
13484,2012-07-21,3,1,7,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,0.0,Night,Light Rain/Snow
13485,2012-07-21,3,1,7,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,1.0,Night,Mist/Cloudy
13486,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,2.0,Night,Light Rain/Snow
13487,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,3.0,Night,Light Rain/Snow
13488,2012-07-21,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,4.0,Night,Light Rain/Snow
13489,2012-07-21,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,5.0,Morning,Light Rain/Snow
13490,2012-07-21,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,6.0,Morning,Light Rain/Snow
13491,2012-07-21,3,1,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,7.0,Morning,Mist/Cloudy
13492,2012-07-21,3,1,7,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,8.0,Morning,Mist/Cloudy
13493,2012-07-21,3,1,7,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,9.0,Morning,Mist/Cloudy
13494,2012-07-21,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,10.0,Morning,Light Rain/Snow
13495,2012-07-21,3,1,7,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,11.0,Morning,Mist/Cloudy
13496,2012-07-21,3,1,7,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,12.0,Afternoon,Light Rain/Snow
13497,2012-07-21,3,1,7,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,13.0,Afternoon,Light Rain/Snow
13498,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,14.0,Afternoon,Mist/Cloudy
13499,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,15.0,Afternoon,Light Rain/Snow
13500,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,16.0,Afternoon,Light Rain/Snow
13501,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,17.0,Afternoon,Light Rain/Snow
13502,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,18.0,Evening,Mist/Cloudy
13503,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,19.0,Evening,Mist/Cloudy
13504,2012-07-21,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,20.0,Evening,Light Rain/Snow
13505,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,21.0,Evening,Mist/Cloudy
13506,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,22.0,Night,Mist/Cloudy
13507,2012-07-21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,23.0,Night,Mist/Cloudy
13508,2012-07-22,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,0.0,Night,Mist/Cloudy
13509,2012-07-22,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,1.0,Night,Mist/Cloudy
13510,2012-07-22,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,2.0,Night,Mist/Cloudy
13511,2012-07-22,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,3.0,Night,Mist/Cloudy
13512,2012-07-22,3,1,7,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,4.0,Night,Clear/Partly Cloudy
13513,2012-07-22,3,1,7,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,5.0,Morning,Clear/Partly Cloudy
13514,2012-07-22,3,1,7,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,6.0,Morning,Mist/Cloudy
13515,2012-07-22,3,1,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,7.0,Morning,Mist/Cloudy
13516,2012-07-22,3,1,7,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,8.0,Morning,Mist/Cloudy
13517,2012-07-22,3,1,7,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,9.0,Morning,Mist/Cloudy
13518,2012-07-22,3,1,7,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,10.0,Morning,Mist/Cloudy
13519,2012-07-22,3,1,7,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,11.0,Morning,Mist/Cloudy
13520,2012-07-22,3,1,7,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,12.0,Afternoon,Mist/Cloudy
13521,2012-07-22,3,1,7,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,13.0,Afternoon,Mist/Cloudy
13522,2012-07-22,3,1,7,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,14.0,Afternoon,Clear/Partly Cloudy
13523,2012-07-22,3,1,7,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,15.0,Afternoon,Clear/Partly Cloudy
13524,2012-07-22,3,1,7,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,16.0,Afternoon,Clear/Partly Cloudy
13525,2012-07-22,3,1,7,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,17.0,Afternoon,Clear/Partly Cloudy
13526,2012-07-22,3,1,7,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,18.0,Evening,Clear/Partly Cloudy
13527,2012-07-22,3,1,7,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,19.0,Evening,Clear/Partly Cloudy
13528,2012-07-22,3,1,7,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,20.0,Evening,Clear/Partly Cloudy
13529,2012-07-22,3,1,7,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,21.0,Evening,Clear/Partly Cloudy
13530,2012-07-22,3,1,7,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,22.0,Night,Clear/Partly Cloudy
13531,2012-07-22,3,1,7,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,23.0,Night,Clear/Partly Cloudy
13532,2012-07-23,3,1,7,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,0.0,Night,Clear/Partly Cloudy
13533,2012-07-23,3,1,7,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,1.0,Night,Clear/Partly Cloudy
13534,2012-07-23,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,2.0,Night,Mist/Cloudy
13535,2012-07-23,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,3.0,Night,Mist/Cloudy
13536,2012-07-23,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,4.0,Night,Mist/Cloudy
13537,2012-07-23,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,5.0,Morning,Mist/Cloudy
13538,2012-07-23,3,1,7,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,6.0,Morning,Mist/Cloudy
13539,2012-07-23,3,1,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,7.0,Morning,Clear/Partly Cloudy
13540,2012-07-23,3,1,7,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,8.0,Morning,Clear/Partly Cloudy
13541,2012-07-23,3,1,7,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,9.0,Morning,Mist/Cloudy
13542,2012-07-23,3,1,7,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,10.0,Morning,Mist/Cloudy
13543,2012-07-23,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,11.0,Morning,Mist/Cloudy
13544,2012-07-23,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,12.0,Afternoon,Mist/Cloudy
13545,2012-07-23,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,13.0,Afternoon,Mist/Cloudy
13546,2012-07-23,3,1,7,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,14.0,Afternoon,Mist/Cloudy
13547,2012-07-23,3,1,7,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,15.0,Afternoon,Clear/Partly Cloudy
13548,2012-07-23,3,1,7,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,16.0,Afternoon,Clear/Partly Cloudy
13549,2012-07-23,3,1,7,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,17.0,Afternoon,Clear/Partly Cloudy
13550,2012-07-23,3,1,7,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,18.0,Evening,Clear/Partly Cloudy
13551,2012-07-23,3,1,7,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,19.0,Evening,Clear/Partly Cloudy
13552,2012-07-23,3,1,7,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,20.0,Evening,Clear/Partly Cloudy
13553,2012-07-23,3,1,7,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,21.0,Evening,Clear/Partly Cloudy
13554,2012-07-23,3,1,7,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,22.0,Night,Clear/Partly Cloudy
13555,2012-07-23,3,1,7,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,23.0,Night,Clear/Partly Cloudy
13556,2012-07-24,3,1,7,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,0.0,Night,Clear/Partly Cloudy
13557,2012-07-24,3,1,7,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,1.0,Night,Clear/Partly Cloudy
13558,2012-07-24,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,2.0,Night,Clear/Partly Cloudy
13559,2012-07-24,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,3.0,Night,Clear/Partly Cloudy
13560,2012-07-24,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,4.0,Night,Clear/Partly Cloudy
13561,2012-07-24,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,5.0,Morning,Clear/Partly Cloudy
13562,2012-07-24,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,6.0,Morning,Clear/Partly Cloudy
13563,2012-07-24,3,1,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,7.0,Morning,Clear/Partly Cloudy
13564,2012-07-24,3,1,7,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,8.0,Morning,Clear/Partly Cloudy
13565,2012-07-24,3,1,7,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,9.0,Morning,Clear/Partly Cloudy
13566,2012-07-24,3,1,7,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,10.0,Morning,Clear/Partly Cloudy
13567,2012-07-24,3,1,7,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,11.0,Morning,Mist/Cloudy
13568,2012-07-24,3,1,7,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,12.0,Afternoon,Mist/Cloudy
13569,2012-07-24,3,1,7,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,13.0,Afternoon,Mist/Cloudy
13570,2012-07-24,3,1,7,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,14.0,Afternoon,Mist/Cloudy
13571,2012-07-24,3,1,7,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,15.0,Afternoon,Clear/Partly Cloudy
13572,2012-07-24,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,16.0,Afternoon,Clear/Partly Cloudy
13573,2012-07-24,3,1,7,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,17.0,Afternoon,Clear/Partly Cloudy
13574,2012-07-24,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,18.0,Evening,Clear/Partly Cloudy
13575,2012-07-24,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,19.0,Evening,Clear/Partly Cloudy
13576,2012-07-24,3,1,7,0,2,1,1,0.74,0.697,0.66,0.1642,85,438,523,20.0,Evening,Clear/Partly Cloudy
13577,2012-07-24,3,1,7,0,2,1,1,0.74,0.697,0.66,0.2239,53,325,378,21.0,Evening,Clear/Partly Cloudy
13578,2012-07-24,3,1,7,0,2,1,1,0.74,0.697,0.66,0.2537,43,226,269,22.0,Night,Clear/Partly Cloudy
13579,2012-07-24,3,1,7,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,23.0,Night,Clear/Partly Cloudy
13580,2012-07-25,3,1,7,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,0.0,Night,Clear/Partly Cloudy
13581,2012-07-25,3,1,7,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,1.0,Night,Clear/Partly Cloudy
13582,2012-07-25,3,1,7,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,2.0,Night,Clear/Partly Cloudy
13583,2012-07-25,3,1,7,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,3.0,Night,Clear/Partly Cloudy
13584,2012-07-25,3,1,7,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,4.0,Night,Clear/Partly Cloudy
13585,2012-07-25,3,1,7,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,5.0,Morning,Clear/Partly Cloudy
13586,2012-07-25,3,1,7,0,3,1,1,0.64,0.6061,0.65,0.194,11,179,190,6.0,Morning,Clear/Partly Cloudy
13587,2012-07-25,3,1,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,7.0,Morning,Clear/Partly Cloudy
13588,2012-07-25,3,1,7,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,8.0,Morning,Clear/Partly Cloudy
13589,2012-07-25,3,1,7,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,9.0,Morning,Clear/Partly Cloudy
13590,2012-07-25,3,1,7,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,10.0,Morning,Clear/Partly Cloudy
13591,2012-07-25,3,1,7,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,11.0,Morning,Clear/Partly Cloudy
13592,2012-07-25,3,1,7,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,12.0,Afternoon,Clear/Partly Cloudy
13593,2012-07-25,3,1,7,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,13.0,Afternoon,Clear/Partly Cloudy
13594,2012-07-25,3,1,7,0,3,1,1,0.8,0.697,0.29,0.1343,88,159,247,14.0,Afternoon,Clear/Partly Cloudy
13595,2012-07-25,3,1,7,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,15.0,Afternoon,Clear/Partly Cloudy
13596,2012-07-25,3,1,7,0,3,1,1,0.8,0.697,0.29,0.1642,91,393,484,16.0,Afternoon,Clear/Partly Cloudy
13597,2012-07-25,3,1,7,0,3,1,1,0.8,0.697,0.31,0.0,130,783,913,17.0,Afternoon,Clear/Partly Cloudy
13598,2012-07-25,3,1,7,0,3,1,1,0.8,0.697,0.27,0.1343,104,787,891,18.0,Evening,Clear/Partly Cloudy
13599,2012-07-25,3,1,7,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,19.0,Evening,Clear/Partly Cloudy
13600,2012-07-25,3,1,7,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,20.0,Evening,Clear/Partly Cloudy
13601,2012-07-25,3,1,7,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,21.0,Evening,Clear/Partly Cloudy
13602,2012-07-25,3,1,7,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,22.0,Night,Clear/Partly Cloudy
13603,2012-07-25,3,1,7,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,23.0,Night,Clear/Partly Cloudy
13604,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.65,0.194,27,65,92,0.0,Night,Clear/Partly Cloudy
13605,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,1.0,Night,Clear/Partly Cloudy
13606,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,2.0,Night,Clear/Partly Cloudy
13607,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,3.0,Night,Clear/Partly Cloudy
13608,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,4.0,Night,Clear/Partly Cloudy
13609,2012-07-26,3,1,7,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,5.0,Morning,Clear/Partly Cloudy
13610,2012-07-26,3,1,7,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,6.0,Morning,Clear/Partly Cloudy
13611,2012-07-26,3,1,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,7.0,Morning,Clear/Partly Cloudy
13612,2012-07-26,3,1,7,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,8.0,Morning,Mist/Cloudy
13613,2012-07-26,3,1,7,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,9.0,Morning,Mist/Cloudy
13614,2012-07-26,3,1,7,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,10.0,Morning,Clear/Partly Cloudy
13615,2012-07-26,3,1,7,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,11.0,Morning,Clear/Partly Cloudy
13616,2012-07-26,3,1,7,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,12.0,Afternoon,Clear/Partly Cloudy
13617,2012-07-26,3,1,7,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,13.0,Afternoon,Clear/Partly Cloudy
13618,2012-07-26,3,1,7,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,14.0,Afternoon,Clear/Partly Cloudy
13619,2012-07-26,3,1,7,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,15.0,Afternoon,Clear/Partly Cloudy
13620,2012-07-26,3,1,7,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,16.0,Afternoon,Clear/Partly Cloudy
13621,2012-07-26,3,1,7,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,17.0,Afternoon,Clear/Partly Cloudy
13622,2012-07-26,3,1,7,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,18.0,Evening,Clear/Partly Cloudy
13623,2012-07-26,3,1,7,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,19.0,Evening,Clear/Partly Cloudy
13624,2012-07-26,3,1,7,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,20.0,Evening,Clear/Partly Cloudy
13625,2012-07-26,3,1,7,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,21.0,Evening,Clear/Partly Cloudy
13626,2012-07-26,3,1,7,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,22.0,Night,Clear/Partly Cloudy
13627,2012-07-26,3,1,7,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,23.0,Night,Clear/Partly Cloudy
13628,2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,0.0,Night,Clear/Partly Cloudy
13629,2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,1.0,Night,Clear/Partly Cloudy
13630,2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,2.0,Night,Clear/Partly Cloudy
13631,2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,3.0,Night,Clear/Partly Cloudy
13632,2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,4.0,Night,Clear/Partly Cloudy
13633,2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,5.0,Morning,Clear/Partly Cloudy
13634,2012-07-27,3,1,7,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,6.0,Morning,Clear/Partly Cloudy
13635,2012-07-27,3,1,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,7.0,Morning,Clear/Partly Cloudy
13636,2012-07-27,3,1,7,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,8.0,Morning,Clear/Partly Cloudy
13637,2012-07-27,3,1,7,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,9.0,Morning,Clear/Partly Cloudy
13638,2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,10.0,Morning,Clear/Partly Cloudy
13639,2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,11.0,Morning,Clear/Partly Cloudy
13640,2012-07-27,3,1,7,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,12.0,Afternoon,Clear/Partly Cloudy
13641,2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,13.0,Afternoon,Clear/Partly Cloudy
13642,2012-07-27,3,1,7,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,14.0,Afternoon,Clear/Partly Cloudy
13643,2012-07-27,3,1,7,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,15.0,Afternoon,Clear/Partly Cloudy
13644,2012-07-27,3,1,7,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,16.0,Afternoon,Clear/Partly Cloudy
13645,2012-07-27,3,1,7,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,17.0,Afternoon,Clear/Partly Cloudy
13646,2012-07-27,3,1,7,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,18.0,Evening,Clear/Partly Cloudy
13647,2012-07-27,3,1,7,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,19.0,Evening,Clear/Partly Cloudy
13648,2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,20.0,Evening,Clear/Partly Cloudy
13649,2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,21.0,Evening,Clear/Partly Cloudy
13650,2012-07-27,3,1,7,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,22.0,Night,Clear/Partly Cloudy
13651,2012-07-27,3,1,7,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,23.0,Night,Clear/Partly Cloudy
13652,2012-07-28,3,1,7,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,0.0,Night,Clear/Partly Cloudy
13653,2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,1.0,Night,Clear/Partly Cloudy
13654,2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,2.0,Night,Clear/Partly Cloudy
13655,2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,3.0,Night,Clear/Partly Cloudy
13656,2012-07-28,3,1,7,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,4.0,Night,Clear/Partly Cloudy
13657,2012-07-28,3,1,7,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,5.0,Morning,Clear/Partly Cloudy
13658,2012-07-28,3,1,7,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,6.0,Morning,Clear/Partly Cloudy
13659,2012-07-28,3,1,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,7.0,Morning,Clear/Partly Cloudy
13660,2012-07-28,3,1,7,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,8.0,Morning,Clear/Partly Cloudy
13661,2012-07-28,3,1,7,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,9.0,Morning,Clear/Partly Cloudy
13662,2012-07-28,3,1,7,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,10.0,Morning,Clear/Partly Cloudy
13663,2012-07-28,3,1,7,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,11.0,Morning,Clear/Partly Cloudy
13664,2012-07-28,3,1,7,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,12.0,Afternoon,Clear/Partly Cloudy
13665,2012-07-28,3,1,7,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,13.0,Afternoon,Clear/Partly Cloudy
13666,2012-07-28,3,1,7,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,14.0,Afternoon,Clear/Partly Cloudy
13667,2012-07-28,3,1,7,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,15.0,Afternoon,Clear/Partly Cloudy
13668,2012-07-28,3,1,7,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,16.0,Afternoon,Clear/Partly Cloudy
13669,2012-07-28,3,1,7,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,17.0,Afternoon,Clear/Partly Cloudy
13670,2012-07-28,3,1,7,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,18.0,Evening,Clear/Partly Cloudy
13671,2012-07-28,3,1,7,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,19.0,Evening,Clear/Partly Cloudy
13672,2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,20.0,Evening,Clear/Partly Cloudy
13673,2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,21.0,Evening,Clear/Partly Cloudy
13674,2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,22.0,Night,Clear/Partly Cloudy
13675,2012-07-28,3,1,7,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,23.0,Night,Clear/Partly Cloudy
13676,2012-07-29,3,1,7,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,0.0,Night,Clear/Partly Cloudy
13677,2012-07-29,3,1,7,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,1.0,Night,Clear/Partly Cloudy
13678,2012-07-29,3,1,7,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,2.0,Night,Clear/Partly Cloudy
13679,2012-07-29,3,1,7,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,3.0,Night,Clear/Partly Cloudy
13680,2012-07-29,3,1,7,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13,4.0,Night,Clear/Partly Cloudy
13681,2012-07-29,3,1,7,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17,5.0,Morning,Clear/Partly Cloudy
